county,year,n,change,pct_change,tooltip
Roseau,2029,15033,-160,-0.01053116566839992,"<b>2029 – Roseau</b><br>Population projection: 15,033<br>% change compared to 2024: -1.1%<br>Change compared to 2024: -160"
Roseau,2030,14985,-208,-0.013690515368919897,"<b>2030 – Roseau</b><br>Population projection: 14,985<br>% change compared to 2024: -1.4%<br>Change compared to 2024: -208"
Roseau,2031,14930,-263,-0.01731060356743237,"<b>2031 – Roseau</b><br>Population projection: 14,930<br>% change compared to 2024: -1.7%<br>Change compared to 2024: -263"
Roseau,2032,14870,-323,-0.021259790693082342,"<b>2032 – Roseau</b><br>Population projection: 14,870<br>% change compared to 2024: -2.1%<br>Change compared to 2024: -323"
Roseau,2033,14804,-389,-0.02560389653129731,"<b>2033 – Roseau</b><br>Population projection: 14,804<br>% change compared to 2024: -2.6%<br>Change compared to 2024: -389"
Scott,2024,158020,0,0,"<b>2024 – Scott</b><br>Population projection: 158,020<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Scott,2025,159790,1770,0.011201113783065434,"<b>2025 – Scott</b><br>Population projection: 159,790<br>% change compared to 2024: 1.1%<br>Change compared to 2024: 1,770"
Scott,2026,161548,3528,0.02232628781166941,"<b>2026 – Scott</b><br>Population projection: 161,548<br>% change compared to 2024: 2.2%<br>Change compared to 2024: 3,528"
Scott,2027,163292,5272,0.03336286546006834,"<b>2027 – Scott</b><br>Population projection: 163,292<br>% change compared to 2024: 3.3%<br>Change compared to 2024: 5,272"
Scott,2028,165020,7000,0.04429819010251867,"<b>2028 – Scott</b><br>Population projection: 165,020<br>% change compared to 2024: 4.4%<br>Change compared to 2024: 7,000"
Scott,2029,166729,8709,0.05511327680040501,"<b>2029 – Scott</b><br>Population projection: 166,729<br>% change compared to 2024: 5.5%<br>Change compared to 2024: 8,709"
Scott,2030,168419,10399,0.06580812555372738,"<b>2030 – Scott</b><br>Population projection: 168,419<br>% change compared to 2024: 6.6%<br>Change compared to 2024: 10,399"
Scott,2031,170085,12065,0.07635109479812682,"<b>2031 – Scott</b><br>Population projection: 170,085<br>% change compared to 2024: 7.6%<br>Change compared to 2024: 12,065"
Scott,2032,171725,13705,0.08672952790785976,"<b>2032 – Scott</b><br>Population projection: 171,725<br>% change compared to 2024: 8.7%<br>Change compared to 2024: 13,705"
Scott,2033,173342,15322,0.09696240982154157,"<b>2033 – Scott</b><br>Population projection: 173,342<br>% change compared to 2024: 9.7%<br>Change compared to 2024: 15,322"
Sherburne,2024,102549,0,0,"<b>2024 – Sherburne</b><br>Population projection: 102,549<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Sherburne,2025,103682,1133,0.011048376873494622,"<b>2025 – Sherburne</b><br>Population projection: 103,682<br>% change compared to 2024: 1.1%<br>Change compared to 2024: 1,133"
Sherburne,2026,104808,2259,0.02202849369569669,"<b>2026 – Sherburne</b><br>Population projection: 104,808<br>% change compared to 2024: 2.2%<br>Change compared to 2024: 2,259"
Sherburne,2027,105927,3378,0.032940350466606205,"<b>2027 – Sherburne</b><br>Population projection: 105,927<br>% change compared to 2024: 3.3%<br>Change compared to 2024: 3,378"
Sherburne,2028,107038,4489,0.043774195750324235,"<b>2028 – Sherburne</b><br>Population projection: 107,038<br>% change compared to 2024: 4.4%<br>Change compared to 2024: 4,489"
Sherburne,2029,108140,5591,0.054520278110951836,"<b>2029 – Sherburne</b><br>Population projection: 108,140<br>% change compared to 2024: 5.5%<br>Change compared to 2024: 5,591"
Sherburne,2030,109230,6681,0.0651493432407922,"<b>2030 – Sherburne</b><br>Population projection: 109,230<br>% change compared to 2024: 6.5%<br>Change compared to 2024: 6,681"
Sherburne,2031,110308,7759,0.07566139113984534,"<b>2031 – Sherburne</b><br>Population projection: 110,308<br>% change compared to 2024: 7.6%<br>Change compared to 2024: 7,759"
Sherburne,2032,111370,8821,0.0860174160645155,"<b>2032 – Sherburne</b><br>Population projection: 111,370<br>% change compared to 2024: 8.6%<br>Change compared to 2024: 8,821"
Sherburne,2033,112420,9871,0.09625642375839842,"<b>2033 – Sherburne</b><br>Population projection: 112,420<br>% change compared to 2024: 9.6%<br>Change compared to 2024: 9,871"
Sibley,2024,14766,0,0,"<b>2024 – Sibley</b><br>Population projection: 14,766<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Sibley,2025,14745,-21,-0.0014221861032100772,"<b>2025 – Sibley</b><br>Population projection: 14,745<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -21"
Sibley,2026,14721,-45,-0.0030475416497358796,"<b>2026 – Sibley</b><br>Population projection: 14,721<br>% change compared to 2024: -0.3%<br>Change compared to 2024: -45"
Sibley,2027,14694,-72,-0.004876066639577408,"<b>2027 – Sibley</b><br>Population projection: 14,694<br>% change compared to 2024: -0.5%<br>Change compared to 2024: -72"
Sibley,2028,14664,-102,-0.00690776107273466,"<b>2028 – Sibley</b><br>Population projection: 14,664<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -102"
Sibley,2029,14632,-134,-0.00907490180143573,"<b>2029 – Sibley</b><br>Population projection: 14,632<br>% change compared to 2024: -0.9%<br>Change compared to 2024: -134"
Sibley,2030,14596,-170,-0.011512935121224435,"<b>2030 – Sibley</b><br>Population projection: 14,596<br>% change compared to 2024: -1.2%<br>Change compared to 2024: -170"
Sibley,2031,14558,-208,-0.014086414736556955,"<b>2031 – Sibley</b><br>Population projection: 14,558<br>% change compared to 2024: -1.4%<br>Change compared to 2024: -208"
Sibley,2032,14515,-251,-0.016998510090749017,"<b>2032 – Sibley</b><br>Population projection: 14,515<br>% change compared to 2024: -1.7%<br>Change compared to 2024: -251"
Sibley,2033,14470,-296,-0.020046051740484898,"<b>2033 – Sibley</b><br>Population projection: 14,470<br>% change compared to 2024: -2.0%<br>Change compared to 2024: -296"
St. Louis,2024,198364,0,0,"<b>2024 – St. Louis</b><br>Population projection: 198,364<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
St. Louis,2025,198060,-304,-0.0015325361456715936,"<b>2025 – St. Louis</b><br>Population projection: 198,060<br>% change compared to 2024: -0.2%<br>Change compared to 2024: -304"
St. Louis,2026,197719,-645,-0.0032515980722308485,"<b>2026 – St. Louis</b><br>Population projection: 197,719<br>% change compared to 2024: -0.3%<br>Change compared to 2024: -645"
St. Louis,2027,197342,-1022,-0.005152144542356476,"<b>2027 – St. Louis</b><br>Population projection: 197,342<br>% change compared to 2024: -0.5%<br>Change compared to 2024: -1,022"
St. Louis,2028,196927,-1437,-0.007244258030691053,"<b>2028 – St. Louis</b><br>Population projection: 196,927<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -1,437"
St. Louis,2029,196475,-1889,-0.009522897299913291,"<b>2029 – St. Louis</b><br>Population projection: 196,475<br>% change compared to 2024: -1.0%<br>Change compared to 2024: -1,889"
St. Louis,2030,195979,-2385,-0.012023351011272207,"<b>2030 – St. Louis</b><br>Population projection: 195,979<br>% change compared to 2024: -1.2%<br>Change compared to 2024: -2,385"
St. Louis,2031,195442,-2922,-0.014730495452803936,"<b>2031 – St. Louis</b><br>Population projection: 195,442<br>% change compared to 2024: -1.5%<br>Change compared to 2024: -2,922"
St. Louis,2032,194860,-3504,-0.017664495573793633,"<b>2032 – St. Louis</b><br>Population projection: 194,860<br>% change compared to 2024: -1.8%<br>Change compared to 2024: -3,504"
St. Louis,2033,194237,-4127,-0.02080518642495614,"<b>2033 – St. Louis</b><br>Population projection: 194,237<br>% change compared to 2024: -2.1%<br>Change compared to 2024: -4,127"
Stearns,2024,159407,0,0,"<b>2024 – Stearns</b><br>Population projection: 159,407<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Stearns,2025,159318,-89,-5.583192707973928e-4,"<b>2025 – Stearns</b><br>Population projection: 159,318<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -89"
Stearns,2026,159187,-220,-0.0013801150514092856,"<b>2026 – Stearns</b><br>Population projection: 159,187<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -220"
Stearns,2027,159014,-393,-0.0024653873418356786,"<b>2027 – Stearns</b><br>Population projection: 159,014<br>% change compared to 2024: -0.2%<br>Change compared to 2024: -393"
Stearns,2028,158794,-613,-0.003845502393244964,"<b>2028 – Stearns</b><br>Population projection: 158,794<br>% change compared to 2024: -0.4%<br>Change compared to 2024: -613"
Stearns,2029,158530,-877,-0.005501640454936107,"<b>2029 – Stearns</b><br>Population projection: 158,530<br>% change compared to 2024: -0.6%<br>Change compared to 2024: -877"
Stearns,2030,158219,-1188,-0.007452621277610143,"<b>2030 – Stearns</b><br>Population projection: 158,219<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -1,188"
Stearns,2031,157860,-1547,-0.009704718111500749,"<b>2031 – Stearns</b><br>Population projection: 157,860<br>% change compared to 2024: -1.0%<br>Change compared to 2024: -1,547"
Stearns,2032,157448,-1959,-0.012289297207776322,"<b>2032 – Stearns</b><br>Population projection: 157,448<br>% change compared to 2024: -1.2%<br>Change compared to 2024: -1,959"
Stearns,2033,156990,-2417,-0.015162445814801107,"<b>2033 – Stearns</b><br>Population projection: 156,990<br>% change compared to 2024: -1.5%<br>Change compared to 2024: -2,417"
Steele,2024,37682,0,0,"<b>2024 – Steele</b><br>Population projection: 37,682<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Steele,2025,37782,100,0.002653786953983334,"<b>2025 – Steele</b><br>Population projection: 37,782<br>% change compared to 2024: 0.3%<br>Change compared to 2024: 100"
Steele,2026,37877,195,0.005174884560267502,"<b>2026 – Steele</b><br>Population projection: 37,877<br>% change compared to 2024: 0.5%<br>Change compared to 2024: 195"
Steele,2027,37965,283,0.0075102170797728355,"<b>2027 – Steele</b><br>Population projection: 37,965<br>% change compared to 2024: 0.8%<br>Change compared to 2024: 283"
Steele,2028,38048,366,0.009712860251579003,"<b>2028 – Steele</b><br>Population projection: 38,048<br>% change compared to 2024: 1.0%<br>Change compared to 2024: 366"
Steele,2029,38123,441,0.011703200467066504,"<b>2029 – Steele</b><br>Population projection: 38,123<br>% change compared to 2024: 1.2%<br>Change compared to 2024: 441"
Steele,2030,38191,509,0.013507775595775172,"<b>2030 – Steele</b><br>Population projection: 38,191<br>% change compared to 2024: 1.4%<br>Change compared to 2024: 509"
Steele,2031,38252,570,0.015126585637705005,"<b>2031 – Steele</b><br>Population projection: 38,252<br>% change compared to 2024: 1.5%<br>Change compared to 2024: 570"
Steele,2032,38305,623,0.016533092723316174,"<b>2032 – Steele</b><br>Population projection: 38,305<br>% change compared to 2024: 1.7%<br>Change compared to 2024: 623"
Steele,2033,38350,668,0.01772729685260867,"<b>2033 – Steele</b><br>Population projection: 38,350<br>% change compared to 2024: 1.8%<br>Change compared to 2024: 668"
Stevens,2024,9575,0,0,"<b>2024 – Stevens</b><br>Population projection: 9,575<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Stevens,2025,9541,-34,-0.0035509138381201043,"<b>2025 – Stevens</b><br>Population projection: 9,541<br>% change compared to 2024: -0.4%<br>Change compared to 2024: -34"
Stevens,2026,9505,-70,-0.007310704960835509,"<b>2026 – Stevens</b><br>Population projection: 9,505<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -70"
Stevens,2027,9466,-109,-0.011383812010443865,"<b>2027 – Stevens</b><br>Population projection: 9,466<br>% change compared to 2024: -1.1%<br>Change compared to 2024: -109"
Stevens,2028,9424,-151,-0.01577023498694517,"<b>2028 – Stevens</b><br>Population projection: 9,424<br>% change compared to 2024: -1.6%<br>Change compared to 2024: -151"
Stevens,2029,9380,-195,-0.020365535248041775,"<b>2029 – Stevens</b><br>Population projection: 9,380<br>% change compared to 2024: -2.0%<br>Change compared to 2024: -195"
Stevens,2030,9333,-242,-0.02527415143603133,"<b>2030 – Stevens</b><br>Population projection: 9,333<br>% change compared to 2024: -2.5%<br>Change compared to 2024: -242"
Stevens,2031,9283,-292,-0.03049608355091384,"<b>2031 – Stevens</b><br>Population projection: 9,283<br>% change compared to 2024: -3.0%<br>Change compared to 2024: -292"
Stevens,2032,9231,-344,-0.03592689295039164,"<b>2032 – Stevens</b><br>Population projection: 9,231<br>% change compared to 2024: -3.6%<br>Change compared to 2024: -344"
Stevens,2033,9176,-399,-0.0416710182767624,"<b>2033 – Stevens</b><br>Population projection: 9,176<br>% change compared to 2024: -4.2%<br>Change compared to 2024: -399"
Swift,2024,9990,0,0,"<b>2024 – Swift</b><br>Population projection: 9,990<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Swift,2025,10088,98,0.00980980980980981,"<b>2025 – Swift</b><br>Population projection: 10,088<br>% change compared to 2024: 1.0%<br>Change compared to 2024: 98"
Swift,2026,10185,195,0.01951951951951952,"<b>2026 – Swift</b><br>Population projection: 10,185<br>% change compared to 2024: 2.0%<br>Change compared to 2024: 195"
Swift,2027,10281,291,0.029129129129129128,"<b>2027 – Swift</b><br>Population projection: 10,281<br>% change compared to 2024: 2.9%<br>Change compared to 2024: 291"
Swift,2028,10375,385,0.03853853853853854,"<b>2028 – Swift</b><br>Population projection: 10,375<br>% change compared to 2024: 3.9%<br>Change compared to 2024: 385"
Swift,2029,10468,478,0.047847847847847846,"<b>2029 – Swift</b><br>Population projection: 10,468<br>% change compared to 2024: 4.8%<br>Change compared to 2024: 478"
Swift,2030,10559,569,0.056956956956956954,"<b>2030 – Swift</b><br>Population projection: 10,559<br>% change compared to 2024: 5.7%<br>Change compared to 2024: 569"
Swift,2031,10649,659,0.06596596596596596,"<b>2031 – Swift</b><br>Population projection: 10,649<br>% change compared to 2024: 6.6%<br>Change compared to 2024: 659"
Swift,2032,10736,746,0.07467467467467467,"<b>2032 – Swift</b><br>Population projection: 10,736<br>% change compared to 2024: 7.5%<br>Change compared to 2024: 746"
Swift,2033,10822,832,0.08328328328328329,"<b>2033 – Swift</b><br>Population projection: 10,822<br>% change compared to 2024: 8.3%<br>Change compared to 2024: 832"
Todd,2024,25878,0,0,"<b>2024 – Todd</b><br>Population projection: 25,878<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Todd,2025,26077,199,0.007689929669989953,"<b>2025 – Todd</b><br>Population projection: 26,077<br>% change compared to 2024: 0.8%<br>Change compared to 2024: 199"
Todd,2026,26274,396,0.015302573614653373,"<b>2026 – Todd</b><br>Population projection: 26,274<br>% change compared to 2024: 1.5%<br>Change compared to 2024: 396"
Todd,2027,26467,589,0.02276064610866373,"<b>2027 – Todd</b><br>Population projection: 26,467<br>% change compared to 2024: 2.3%<br>Change compared to 2024: 589"
Todd,2028,26656,778,0.03006414715202102,"<b>2028 – Todd</b><br>Population projection: 26,656<br>% change compared to 2024: 3.0%<br>Change compared to 2024: 778"
Todd,2029,26841,963,0.03721307674472525,"<b>2029 – Todd</b><br>Population projection: 26,841<br>% change compared to 2024: 3.7%<br>Change compared to 2024: 963"
Todd,2030,27022,1144,0.04420743488677641,"<b>2030 – Todd</b><br>Population projection: 27,022<br>% change compared to 2024: 4.4%<br>Change compared to 2024: 1,144"
Todd,2031,27198,1320,0.051008578715511246,"<b>2031 – Todd</b><br>Population projection: 27,198<br>% change compared to 2024: 5.1%<br>Change compared to 2024: 1,320"
Todd,2032,27369,1491,0.057616508230929744,"<b>2032 – Todd</b><br>Population projection: 27,369<br>% change compared to 2024: 5.8%<br>Change compared to 2024: 1,491"
Todd,2033,27535,1657,0.06403122343303191,"<b>2033 – Todd</b><br>Population projection: 27,535<br>% change compared to 2024: 6.4%<br>Change compared to 2024: 1,657"
Traverse,2024,3271,0,0,"<b>2024 – Traverse</b><br>Population projection: 3,271<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Traverse,2025,3264,-7,-0.0021400183430143687,"<b>2025 – Traverse</b><br>Population projection: 3,264<br>% change compared to 2024: -0.2%<br>Change compared to 2024: -7"
Traverse,2026,3256,-15,-0.0045857535921736475,"<b>2026 – Traverse</b><br>Population projection: 3,256<br>% change compared to 2024: -0.5%<br>Change compared to 2024: -15"
Traverse,2027,3248,-23,-0.007031488841332926,"<b>2027 – Traverse</b><br>Population projection: 3,248<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -23"
Traverse,2028,3239,-32,-0.0097829409966371135,"<b>2028 – Traverse</b><br>Population projection: 3,239<br>% change compared to 2024: -1.0%<br>Change compared to 2024: -32"
Traverse,2029,3229,-42,-0.012840110058086213,"<b>2029 – Traverse</b><br>Population projection: 3,229<br>% change compared to 2024: -1.3%<br>Change compared to 2024: -42"
Traverse,2030,3218,-53,-0.01620299602568022,"<b>2030 – Traverse</b><br>Population projection: 3,218<br>% change compared to 2024: -1.6%<br>Change compared to 2024: -53"
Traverse,2031,3206,-65,-0.019871598899419137,"<b>2031 – Traverse</b><br>Population projection: 3,206<br>% change compared to 2024: -2.0%<br>Change compared to 2024: -65"
Traverse,2032,3194,-77,-0.023540201773158055,"<b>2032 – Traverse</b><br>Population projection: 3,194<br>% change compared to 2024: -2.4%<br>Change compared to 2024: -77"
Traverse,2033,3180,-91,-0.027820238459186793,"<b>2033 – Traverse</b><br>Population projection: 3,180<br>% change compared to 2024: -2.8%<br>Change compared to 2024: -91"
Wabasha,2024,21576,0,0,"<b>2024 – Wabasha</b><br>Population projection: 21,576<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Wabasha,2025,21566,-10,-4.634779384501298e-4,"<b>2025 – Wabasha</b><br>Population projection: 21,566<br>% change compared to 2024: 0.0%<br>Change compared to 2024: -10"
Wabasha,2026,21552,-24,-0.0011123470522803114,"<b>2026 – Wabasha</b><br>Population projection: 21,552<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -24"
Wabasha,2027,21533,-43,-0.001992955135335558,"<b>2027 – Wabasha</b><br>Population projection: 21,533<br>% change compared to 2024: -0.2%<br>Change compared to 2024: -43"
Wabasha,2028,21511,-65,-0.0030126065999258435,"<b>2028 – Wabasha</b><br>Population projection: 21,511<br>% change compared to 2024: -0.3%<br>Change compared to 2024: -65"
Wabasha,2029,21484,-92,-0.004263997033741194,"<b>2029 – Wabasha</b><br>Population projection: 21,484<br>% change compared to 2024: -0.4%<br>Change compared to 2024: -92"
Wabasha,2030,21453,-123,-0.005700778642936596,"<b>2030 – Wabasha</b><br>Population projection: 21,453<br>% change compared to 2024: -0.6%<br>Change compared to 2024: -123"
Wabasha,2031,21417,-159,-0.007369299221357063,"<b>2031 – Wabasha</b><br>Population projection: 21,417<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -159"
Wabasha,2032,21376,-200,-0.009269558769002595,"<b>2032 – Wabasha</b><br>Population projection: 21,376<br>% change compared to 2024: -0.9%<br>Change compared to 2024: -200"
Wabasha,2033,21331,-245,-0.01135520949202818,"<b>2033 – Wabasha</b><br>Population projection: 21,331<br>% change compared to 2024: -1.1%<br>Change compared to 2024: -245"
Wadena,2024,14540,0,0,"<b>2024 – Wadena</b><br>Population projection: 14,540<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Wadena,2025,14674,134,0.00921595598349381,"<b>2025 – Wadena</b><br>Population projection: 14,674<br>% change compared to 2024: 0.9%<br>Change compared to 2024: 134"
Wadena,2026,14806,266,0.01829436038514443,"<b>2026 – Wadena</b><br>Population projection: 14,806<br>% change compared to 2024: 1.8%<br>Change compared to 2024: 266"
Wadena,2027,14937,397,0.02730398899587345,"<b>2027 – Wadena</b><br>Population projection: 14,937<br>% change compared to 2024: 2.7%<br>Change compared to 2024: 397"
Wadena,2028,15066,526,0.036176066024759285,"<b>2028 – Wadena</b><br>Population projection: 15,066<br>% change compared to 2024: 3.6%<br>Change compared to 2024: 526"
Wadena,2029,15193,653,0.044910591471801924,"<b>2029 – Wadena</b><br>Population projection: 15,193<br>% change compared to 2024: 4.5%<br>Change compared to 2024: 653"
Wadena,2030,15319,779,0.05357634112792297,"<b>2030 – Wadena</b><br>Population projection: 15,319<br>% change compared to 2024: 5.4%<br>Change compared to 2024: 779"
Wadena,2031,15441,901,0.061966987620357634,"<b>2031 – Wadena</b><br>Population projection: 15,441<br>% change compared to 2024: 6.2%<br>Change compared to 2024: 901"
Wadena,2032,15562,1022,0.0702888583218707,"<b>2032 – Wadena</b><br>Population projection: 15,562<br>% change compared to 2024: 7.0%<br>Change compared to 2024: 1,022"
Wadena,2033,15680,1140,0.07840440165061899,"<b>2033 – Wadena</b><br>Population projection: 15,680<br>% change compared to 2024: 7.8%<br>Change compared to 2024: 1,140"
Waseca,2024,18982,0,0,"<b>2024 – Waseca</b><br>Population projection: 18,982<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Waseca,2025,18994,12,6.321778527025603e-4,"<b>2025 – Waseca</b><br>Population projection: 18,994<br>% change compared to 2024: 0.1%<br>Change compared to 2024: 12"
Waseca,2026,19003,21,0.0011063112422294806,"<b>2026 – Waseca</b><br>Population projection: 19,003<br>% change compared to 2024: 0.1%<br>Change compared to 2024: 21"
Waseca,2027,19009,27,0.0014224001685807608,"<b>2027 – Waseca</b><br>Population projection: 19,009<br>% change compared to 2024: 0.1%<br>Change compared to 2024: 27"
Waseca,2028,19011,29,0.0015277631440311875,"<b>2028 – Waseca</b><br>Population projection: 19,011<br>% change compared to 2024: 0.2%<br>Change compared to 2024: 29"
Waseca,2029,19009,27,0.0014224001685807608,"<b>2029 – Waseca</b><br>Population projection: 19,009<br>% change compared to 2024: 0.1%<br>Change compared to 2024: 27"
Waseca,2030,19004,22,0.0011589927299546939,"<b>2030 – Waseca</b><br>Population projection: 19,004<br>% change compared to 2024: 0.1%<br>Change compared to 2024: 22"
Waseca,2031,18995,13,6.848593404277737e-4,"<b>2031 – Waseca</b><br>Population projection: 18,995<br>% change compared to 2024: 0.1%<br>Change compared to 2024: 13"
Waseca,2032,18982,0,0,"<b>2032 – Waseca</b><br>Population projection: 18,982<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Waseca,2033,18965,-17,-8.955852913286271e-4,"<b>2033 – Waseca</b><br>Population projection: 18,965<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -17"
Washington,2024,283794,0,0,"<b>2024 – Washington</b><br>Population projection: 283,794<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Washington,2025,287907,4113,0.014492906826782807,"<b>2025 – Washington</b><br>Population projection: 287,907<br>% change compared to 2024: 1.4%<br>Change compared to 2024: 4,113"
Washington,2026,292005,8211,0.028932958413497113,"<b>2026 – Washington</b><br>Population projection: 292,005<br>% change compared to 2024: 2.9%<br>Change compared to 2024: 8,211"
Washington,2027,296086,12292,0.04331310739480045,"<b>2027 – Washington</b><br>Population projection: 296,086<br>% change compared to 2024: 4.3%<br>Change compared to 2024: 12,292"
Washington,2028,300146,16352,0.05761925904000789,"<b>2028 – Washington</b><br>Population projection: 300,146<br>% change compared to 2024: 5.8%<br>Change compared to 2024: 16,352"
Washington,2029,304180,20386,0.07183379493576326,"<b>2029 – Washington</b><br>Population projection: 304,180<br>% change compared to 2024: 7.2%<br>Change compared to 2024: 20,386"
Washington,2030,308185,24391,0.08594614403405287,"<b>2030 – Washington</b><br>Population projection: 308,185<br>% change compared to 2024: 8.6%<br>Change compared to 2024: 24,391"
Washington,2031,312154,28360,0.09993164055617808,"<b>2031 – Washington</b><br>Population projection: 312,154<br>% change compared to 2024: 10.0%<br>Change compared to 2024: 28,360"
Washington,2032,316081,32287,0.11376914240611148,"<b>2032 – Washington</b><br>Population projection: 316,081<br>% change compared to 2024: 11.4%<br>Change compared to 2024: 32,287"
Washington,2033,319972,36178,0.12747979167988047,"<b>2033 – Washington</b><br>Population projection: 319,972<br>% change compared to 2024: 12.7%<br>Change compared to 2024: 36,178"
Watonwan,2024,10824,0,0,"<b>2024 – Watonwan</b><br>Population projection: 10,824<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Watonwan,2025,10813,-11,-0.0010162601626016261,"<b>2025 – Watonwan</b><br>Population projection: 10,813<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -11"
Watonwan,2026,10799,-25,-0.0023096821877309683,"<b>2026 – Watonwan</b><br>Population projection: 10,799<br>% change compared to 2024: -0.2%<br>Change compared to 2024: -25"
Watonwan,2027,10784,-40,-0.003695491500369549,"<b>2027 – Watonwan</b><br>Population projection: 10,784<br>% change compared to 2024: -0.4%<br>Change compared to 2024: -40"
Watonwan,2028,10766,-58,-0.0053584626755358465,"<b>2028 – Watonwan</b><br>Population projection: 10,766<br>% change compared to 2024: -0.5%<br>Change compared to 2024: -58"
Watonwan,2029,10746,-78,-0.007206208425720621,"<b>2029 – Watonwan</b><br>Population projection: 10,746<br>% change compared to 2024: -0.7%<br>Change compared to 2024: -78"
Watonwan,2030,10724,-100,-0.009238728750923873,"<b>2030 – Watonwan</b><br>Population projection: 10,724<br>% change compared to 2024: -0.9%<br>Change compared to 2024: -100"
Watonwan,2031,10700,-124,-0.011456023651145602,"<b>2031 – Watonwan</b><br>Population projection: 10,700<br>% change compared to 2024: -1.1%<br>Change compared to 2024: -124"
Watonwan,2032,10673,-151,-0.013950480413895048,"<b>2032 – Watonwan</b><br>Population projection: 10,673<br>% change compared to 2024: -1.4%<br>Change compared to 2024: -151"
Watonwan,2033,10644,-180,-0.01662971175166297,"<b>2033 – Watonwan</b><br>Population projection: 10,644<br>% change compared to 2024: -1.7%<br>Change compared to 2024: -180"
Wilkin,2024,6421,0,0,"<b>2024 – Wilkin</b><br>Population projection: 6,421<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Wilkin,2025,6439,18,0.0028033016664071016,"<b>2025 – Wilkin</b><br>Population projection: 6,439<br>% change compared to 2024: 0.3%<br>Change compared to 2024: 18"
Wilkin,2026,6456,35,0.005450864351347142,"<b>2026 – Wilkin</b><br>Population projection: 6,456<br>% change compared to 2024: 0.5%<br>Change compared to 2024: 35"
Wilkin,2027,6471,50,0.00778694907335306,"<b>2027 – Wilkin</b><br>Population projection: 6,471<br>% change compared to 2024: 0.8%<br>Change compared to 2024: 50"
Wilkin,2028,6486,65,0.010123033795358978,"<b>2028 – Wilkin</b><br>Population projection: 6,486<br>% change compared to 2024: 1.0%<br>Change compared to 2024: 65"
Wilkin,2029,6499,78,0.012147640554430773,"<b>2029 – Wilkin</b><br>Population projection: 6,499<br>% change compared to 2024: 1.2%<br>Change compared to 2024: 78"
Wilkin,2030,6511,90,0.014016508332035509,"<b>2030 – Wilkin</b><br>Population projection: 6,511<br>% change compared to 2024: 1.4%<br>Change compared to 2024: 90"
Wilkin,2031,6522,101,0.01572963712817318,"<b>2031 – Wilkin</b><br>Population projection: 6,522<br>% change compared to 2024: 1.6%<br>Change compared to 2024: 101"
Wilkin,2032,6531,110,0.017131287961376734,"<b>2032 – Wilkin</b><br>Population projection: 6,531<br>% change compared to 2024: 1.7%<br>Change compared to 2024: 110"
Wilkin,2033,6539,118,0.018377199813113223,"<b>2033 – Wilkin</b><br>Population projection: 6,539<br>% change compared to 2024: 1.8%<br>Change compared to 2024: 118"
Winona,2024,50880,0,0,"<b>2024 – Winona</b><br>Population projection: 50,880<br>% change compared to 2024: 0.0%<br>Change compared to 2024: 0"
Winona,2025,50849,-31,-6.092767295597484e-4,"<b>2025 – Winona</b><br>Population projection: 50,849<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -31"
Winona,2026,50808,-72,-0.0014150943396226414,"<b>2026 – Winona</b><br>Population projection: 50,808<br>% change compared to 2024: -0.1%<br>Change compared to 2024: -72"
Winona,2027,50758,-122,-0.0023977987421383647,"<b>2027 – Winona</b><br>Population projection: 50,758<br>% change compared to 2024: -0.2%<br>Change compared to 2024: -122"
Winona,2028,50697,-183,-0.0035966981132075472,"<b>2028 – Winona</b><br>Population projection: 50,697<br>% change compared to 2024: -0.4%<br>Change compared to 2024: -183"
